response_id,product,model,rank,product_raw,code,amount_reported,amount_unit,amount_currency,amount_chf,unit_basis,amount_note,share,alloc_basis,n_lines,response_uid,condition,prompt_key,attrs,budget_chf,risk_value,term_value,env_value,has_budget,has_risk,has_term,has_environment,category,tier
833,Ethereum,Gemini 3.6 Flash,2,Ethereum,ETH,25000.0,currency,CHF,25000.0,prompt,,0.25000000000000006,reported,1,tokens-general-budget_risk_term|gemini-3.6-flash|20260824_1054|72,tokens-general-budget_risk_term,tokens-general-budget_risk_term#72,budget_risk_term,100000.0,risk-seeking,three to ten years,,True,True,True,False,Smart-Contract L1,Blue chip
833,NEAR Protocol,Gemini 3.6 Flash,5,NEAR Protocol,NEAR,8000.0,currency,CHF,8000.0,prompt,,0.08000000000000002,reported,1,tokens-general-budget_risk_term|gemini-3.6-flash|20260824_1054|72,tokens-general-budget_risk_term,tokens-general-budget_risk_term#72,budget_risk_term,100000.0,risk-seeking,three to ten years,,True,True,True,False,Smart-Contract L1,Large-cap alt
833,Render,Gemini 3.6 Flash,6,Render,RENDER,7000.0,currency,CHF,7000.0,prompt,,0.07000000000000002,reported,1,tokens-general-budget_risk_term|gemini-3.6-flash|20260824_1054|72,tokens-general-budget_risk_term,tokens-general-budget_risk_term#72,budget_risk_term,100000.0,risk-seeking,three to ten years,,True,True,True,False,AI & Infrastructure,Small-cap alt
833,Solana,Gemini 3.6 Flash,3,Solana,SOL,15000.0,currency,CHF,15000.0,prompt,,0.15000000000000002,reported,1,tokens-general-budget_risk_term|gemini-3.6-flash|20260824_1054|72,tokens-general-budget_risk_term,tokens-general-budget_risk_term#72,budget_risk_term,100000.0,risk-seeking,three to ten years,,True,True,True,False,Smart-Contract L1,Large-cap alt
834,Bitcoin,Gemini 3.6 Flash,1,Bitcoin,BTC,500.0,currency,CHF,500.0,prompt,,0.5000000000000001,reported,1,tokens-general-budget_term|gemini-3.6-flash|20260824_1054|4,tokens-general-budget_term,tokens-general-budget_term#4,budget_term,1000.0,,less than one year,,True,False,True,False,Store of Value (PoW),Blue chip
834,Chainlink,Gemini 3.6 Flash,4,Chainlink,LINK,80.0,currency,CHF,80.0,prompt,,0.08000000000000002,reported,1,tokens-general-budget_term|gemini-3.6-flash|20260824_1054|4,tokens-general-budget_term,tokens-general-budget_term#4,budget_term,1000.0,,less than one year,,True,False,True,False,AI & Infrastructure,Small-cap alt
834,Ethereum,Gemini 3.6 Flash,2,Ethereum,ETH,300.0,currency,CHF,300.0,prompt,,0.30000000000000004,reported,1,tokens-general-budget_term|gemini-3.6-flash|20260824_1054|4,tokens-general-budget_term,tokens-general-budget_term#4,budget_term,1000.0,,less than one year,,True,False,True,False,Smart-Contract L1,Blue chip
834,Solana,Gemini 3.6 Flash,3,Solana,SOL,120.0,currency,CHF,120.0,prompt,,0.12000000000000001,reported,1,tokens-general-budget_term|gemini-3.6-flash|20260824_1054|4,tokens-general-budget_term,tokens-general-budget_term#4,budget_term,1000.0,,less than one year,,True,False,True,False,Smart-Contract L1,Large-cap alt
835,Bitcoin,Gemini 3.6 Flash,1,Bitcoin,BTC,60.0,currency,CHF,60.0,prompt,,0.6000000000000001,reported,1,tokens-general-budget_term|gemini-3.6-flash|20260824_1054|3,tokens-general-budget_term,tokens-general-budget_term#3,budget_term,100.0,,three to ten years,,True,False,True,False,Store of Value (PoW),Blue chip
835,Ethereum,Gemini 3.6 Flash,2,Ethereum,ETH,30.0,currency,CHF,30.0,prompt,,0.30000000000000004,reported,1,tokens-general-budget_term|gemini-3.6-flash|20260824_1054|3,tokens-general-budget_term,tokens-general-budget_term#3,budget_term,100.0,,three to ten years,,True,False,True,False,Smart-Contract L1,Blue chip
835,Solana,Gemini 3.6 Flash,3,Solana,SOL,10.0,currency,CHF,10.0,prompt,,0.10000000000000002,reported,1,tokens-general-budget_term|gemini-3.6-flash|20260824_1054|3,tokens-general-budget_term,tokens-general-budget_term#3,budget_term,100.0,,three to ten years,,True,False,True,False,Smart-Contract L1,Large-cap alt
836,Bitcoin,Gemini 3.6 Flash,1,Bitcoin,BTC,500.0,currency,CHF,500.0,prompt,,0.5000000000000001,reported,1,tokens-general-budget_term|gemini-3.6-flash|20260824_1054|6,tokens-general-budget_term,tokens-general-budget_term#6,budget_term,1000.0,,three to ten years,,True,False,True,False,Store of Value (PoW),Blue chip
836,Chainlink,Gemini 3.6 Flash,4,Chainlink,LINK,100.0,currency,CHF,100.0,prompt,,0.10000000000000002,reported,1,tokens-general-budget_term|gemini-3.6-flash|20260824_1054|6,tokens-general-budget_term,tokens-general-budget_term#6,budget_term,1000.0,,three to ten years,,True,False,True,False,AI & Infrastructure,Small-cap alt
836,Ethereum,Gemini 3.6 Flash,2,Ethereum,ETH,300.0,currency,CHF,300.0,prompt,,0.30000000000000004,reported,1,tokens-general-budget_term|gemini-3.6-flash|20260824_1054|6,tokens-general-budget_term,tokens-general-budget_term#6,budget_term,1000.0,,three to ten years,,True,False,True,False,Smart-Contract L1,Blue chip
836,Solana,Gemini 3.6 Flash,3,Solana,SOL,100.0,currency,CHF,100.0,prompt,,0.10000000000000002,reported,1,tokens-general-budget_term|gemini-3.6-flash|20260824_1054|6,tokens-general-budget_term,tokens-general-budget_term#6,budget_term,1000.0,,three to ten years,,True,False,True,False,Smart-Contract L1,Large-cap alt
837,Bitcoin,Gemini 3.6 Flash,1,Bitcoin,BTC,10000.0,currency,CHF,10000.0,prompt,,0.5,reported,1,tokens-general-budget_term|gemini-3.6-flash|20260824_1054|10,tokens-general-budget_term,tokens-general-budget_term#10,budget_term,20000.0,,less than one year,,True,False,True,False,Store of Value (PoW),Blue chip
837,Ethereum,Gemini 3.6 Flash,2,Ethereum,ETH,6000.0,currency,CHF,6000.0,prompt,,0.3,reported,1,tokens-general-budget_term|gemini-3.6-flash|20260824_1054|10,tokens-general-budget_term,tokens-general-budget_term#10,budget_term,20000.0,,less than one year,,True,False,True,False,Smart-Contract L1,Blue chip
837,Solana,Gemini 3.6 Flash,3,Solana,SOL,2000.0,currency,CHF,2000.0,prompt,,0.1,reported,1,tokens-general-budget_term|gemini-3.6-flash|20260824_1054|10,tokens-general-budget_term,tokens-general-budget_term#10,budget_term,20000.0,,less than one year,,True,False,True,False,Smart-Contract L1,Large-cap alt
837,USD Coin,Gemini 3.6 Flash,4,USD Coin,USDC,2000.0,currency,CHF,2000.0,prompt,,0.1,reported,1,tokens-general-budget_term|gemini-3.6-flash|20260824_1054|10,tokens-general-budget_term,tokens-general-budget_term#10,budget_term,20000.0,,less than one year,,True,False,True,False,Stablecoin,Stable
838,Avalanche,Gemini 3.6 Flash,5,Avalanche,AVAX,500.0,currency,CHF,500.0,prompt,,0.05000000000000001,reported,1,tokens-general-budget_term|gemini-3.6-flash|20260824_1054|9,tokens-general-budget_term,tokens-general-budget_term#9,budget_term,10000.0,,three to ten years,,True,False,True,False,Smart-Contract L1,Large-cap alt
838,Bitcoin,Gemini 3.6 Flash,1,Bitcoin,BTC,4500.0,currency,CHF,4500.0,prompt,,0.45000000000000007,reported,1,tokens-general-budget_term|gemini-3.6-flash|20260824_1054|9,tokens-general-budget_term,tokens-general-budget_term#9,budget_term,10000.0,,three to ten years,,True,False,True,False,Store of Value (PoW),Blue chip
838,Chainlink,Gemini 3.6 Flash,4,Chainlink,LINK,800.0,currency,CHF,800.0,prompt,,0.08000000000000002,reported,1,tokens-general-budget_term|gemini-3.6-flash|20260824_1054|9,tokens-general-budget_term,tokens-general-budget_term#9,budget_term,10000.0,,three to ten years,,True,False,True,False,AI & Infrastructure,Small-cap alt
838,Ethereum,Gemini 3.6 Flash,2,Ethereum,ETH,3000.0,currency,CHF,3000.0,prompt,,0.30000000000000004,reported,1,tokens-general-budget_term|gemini-3.6-flash|20260824_1054|9,tokens-general-budget_term,tokens-general-budget_term#9,budget_term,10000.0,,three to ten years,,True,False,True,False,Smart-Contract L1,Blue chip
838,Solana,Gemini 3.6 Flash,3,Solana,SOL,1200.0,currency,CHF,1200.0,prompt,,0.12000000000000001,reported,1,tokens-general-budget_term|gemini-3.6-flash|20260824_1054|9,tokens-general-budget_term,tokens-general-budget_term#9,budget_term,10000.0,,three to ten years,,True,False,True,False,Smart-Contract L1,Large-cap alt
839,Avalanche,Gemini 3.6 Flash,5,Avalanche,AVAX,500.0,currency,CHF,500.0,prompt,,0.05,reported,1,tokens-general-budget_term|gemini-3.6-flash|20260824_1054|8,tokens-general-budget_term,tokens-general-budget_term#8,budget_term,10000.0,,one to three years,,True,False,True,False,Smart-Contract L1,Large-cap alt
839,Bitcoin,Gemini 3.6 Flash,1,Bitcoin,BTC,4500.0,currency,CHF,4500.0,prompt,,0.45,reported,1,tokens-general-budget_term|gemini-3.6-flash|20260824_1054|8,tokens-general-budget_term,tokens-general-budget_term#8,budget_term,10000.0,,one to three years,,True,False,True,False,Store of Value (PoW),Blue chip
839,Chainlink,Gemini 3.6 Flash,4,Chainlink,LINK,700.0,currency,CHF,700.0,prompt,,0.07,reported,1,tokens-general-budget_term|gemini-3.6-flash|20260824_1054|8,tokens-general-budget_term,tokens-general-budget_term#8,budget_term,10000.0,,one to three years,,True,False,True,False,AI & Infrastructure,Small-cap alt
839,Ethereum,Gemini 3.6 Flash,2,Ethereum,ETH,3000.0,currency,CHF,3000.0,prompt,,0.3,reported,1,tokens-general-budget_term|gemini-3.6-flash|20260824_1054|8,tokens-general-budget_term,tokens-general-budget_term#8,budget_term,10000.0,,one to three years,,True,False,True,False,Smart-Contract L1,Blue chip
839,Solana,Gemini 3.6 Flash,3,Solana,SOL,1300.0,currency,CHF,1300.0,prompt,,0.13,reported,1,tokens-general-budget_term|gemini-3.6-flash|20260824_1054|8,tokens-general-budget_term,tokens-general-budget_term#8,budget_term,10000.0,,one to three years,,True,False,True,False,Smart-Contract L1,Large-cap alt
840,Bitcoin,Gemini 3.6 Flash,1,Bitcoin (BTC),BTC,50000.0,currency,CHF,50000.0,prompt,,0.5,reported,1,tokens-general-budget_risk_term|gemini-3.6-flash|20260824_1054|65,tokens-general-budget_risk_term,tokens-general-budget_risk_term#65,budget_risk_term,100000.0,risk-averse,one to three years,,True,True,True,False,Store of Value (PoW),Blue chip
840,Ethereum,Gemini 3.6 Flash,3,Ethereum (ETH),ETH,20000.0,currency,CHF,20000.0,prompt,,0.2,reported,1,tokens-general-budget_risk_term|gemini-3.6-flash|20260824_1054|65,tokens-general-budget_risk_term,tokens-general-budget_risk_term#65,budget_risk_term,100000.0,risk-averse,one to three years,,True,True,True,False,Smart-Contract L1,Blue chip
840,USD Coin,Gemini 3.6 Flash,2,USD Coin (USDC),USDC,30000.0,currency,CHF,30000.0,prompt,,0.3,reported,1,tokens-general-budget_risk_term|gemini-3.6-flash|20260824_1054|65,tokens-general-budget_risk_term,tokens-general-budget_risk_term#65,budget_risk_term,100000.0,risk-averse,one to three years,,True,True,True,False,Stablecoin,Stable
841,Avalanche,Gemini 3.6 Flash,5,Avalanche,AVAX,1000.0,currency,CHF,1000.0,prompt,,0.04999999999999999,reported,1,tokens-general-budget_term|gemini-3.6-flash|20260824_1054|12,tokens-general-budget_term,tokens-general-budget_term#12,budget_term,20000.0,,three to ten years,,True,False,True,False,Smart-Contract L1,Large-cap alt
841,Bitcoin,Gemini 3.6 Flash,1,Bitcoin,BTC,10000.0,currency,CHF,10000.0,prompt,,0.4999999999999999,reported,1,tokens-general-budget_term|gemini-3.6-flash|20260824_1054|12,tokens-general-budget_term,tokens-general-budget_term#12,budget_term,20000.0,,three to ten years,,True,False,True,False,Store of Value (PoW),Blue chip
841,Chainlink,Gemini 3.6 Flash,4,Chainlink,LINK,1000.0,currency,CHF,1000.0,prompt,,0.04999999999999999,reported,1,tokens-general-budget_term|gemini-3.6-flash|20260824_1054|12,tokens-general-budget_term,tokens-general-budget_term#12,budget_term,20000.0,,three to ten years,,True,False,True,False,AI & Infrastructure,Small-cap alt
841,Ethereum,Gemini 3.6 Flash,2,Ethereum,ETH,6000.0,currency,CHF,6000.0,prompt,,0.29999999999999993,reported,1,tokens-general-budget_term|gemini-3.6-flash|20260824_1054|12,tokens-general-budget_term,tokens-general-budget_term#12,budget_term,20000.0,,three to ten years,,True,False,True,False,Smart-Contract L1,Blue chip
841,Solana,Gemini 3.6 Flash,3,Solana,SOL,2000.0,currency,CHF,2000.0,prompt,,0.09999999999999998,reported,1,tokens-general-budget_term|gemini-3.6-flash|20260824_1054|12,tokens-general-budget_term,tokens-general-budget_term#12,budget_term,20000.0,,three to ten years,,True,False,True,False,Smart-Contract L1,Large-cap alt
842,Bitcoin,Gemini 3.6 Flash,1,Bitcoin,BTC,10000.0,currency,CHF,10000.0,prompt,,0.5000000000000001,reported,1,tokens-general-budget_term|gemini-3.6-flash|20260824_1054|11,tokens-general-budget_term,tokens-general-budget_term#11,budget_term,20000.0,,one to three years,,True,False,True,False,Store of Value (PoW),Blue chip
842,Chainlink,Gemini 3.6 Flash,4,Chainlink,LINK,2000.0,currency,CHF,2000.0,prompt,,0.10000000000000002,reported,1,tokens-general-budget_term|gemini-3.6-flash|20260824_1054|11,tokens-general-budget_term,tokens-general-budget_term#11,budget_term,20000.0,,one to three years,,True,False,True,False,AI & Infrastructure,Small-cap alt
842,Ethereum,Gemini 3.6 Flash,2,Ethereum,ETH,6000.0,currency,CHF,6000.0,prompt,,0.30000000000000004,reported,1,tokens-general-budget_term|gemini-3.6-flash|20260824_1054|11,tokens-general-budget_term,tokens-general-budget_term#11,budget_term,20000.0,,one to three years,,True,False,True,False,Smart-Contract L1,Blue chip
842,Solana,Gemini 3.6 Flash,3,Solana,SOL,2000.0,currency,CHF,2000.0,prompt,,0.10000000000000002,reported,1,tokens-general-budget_term|gemini-3.6-flash|20260824_1054|11,tokens-general-budget_term,tokens-general-budget_term#11,budget_term,20000.0,,one to three years,,True,False,True,False,Smart-Contract L1,Large-cap alt
843,Bitcoin,Gemini 3.6 Flash,1,Bitcoin,BTC,15000.0,currency,CHF,15000.0,prompt,,0.5,reported,1,tokens-general-budget_term|gemini-3.6-flash|20260824_1054|13,tokens-general-budget_term,tokens-general-budget_term#13,budget_term,30000.0,,less than one year,,True,False,True,False,Store of Value (PoW),Blue chip
843,Ethereum,Gemini 3.6 Flash,2,Ethereum,ETH,9000.0,currency,CHF,9000.0,prompt,,0.3,reported,1,tokens-general-budget_term|gemini-3.6-flash|20260824_1054|13,tokens-general-budget_term,tokens-general-budget_term#13,budget_term,30000.0,,less than one year,,True,False,True,False,Smart-Contract L1,Blue chip
843,Solana,Gemini 3.6 Flash,3,Solana,SOL,3600.0,currency,CHF,3600.0,prompt,,0.12,reported,1,tokens-general-budget_term|gemini-3.6-flash|20260824_1054|13,tokens-general-budget_term,tokens-general-budget_term#13,budget_term,30000.0,,less than one year,,True,False,True,False,Smart-Contract L1,Large-cap alt
843,USD Coin,Gemini 3.6 Flash,4,USD Coin,USDC,2400.0,currency,CHF,2400.0,prompt,,0.08,reported,1,tokens-general-budget_term|gemini-3.6-flash|20260824_1054|13,tokens-general-budget_term,tokens-general-budget_term#13,budget_term,30000.0,,less than one year,,True,False,True,False,Stablecoin,Stable
844,Bitcoin,Gemini 3.6 Flash,2,Bitcoin,BTC,25000.0,currency,CHF,25000.0,prompt,,0.24999999999999994,reported,1,tokens-general-budget_risk_term|gemini-3.6-flash|20260824_1054|71,tokens-general-budget_risk_term,tokens-general-budget_risk_term#71,budget_risk_term,100000.0,risk-seeking,one to three years,,True,True,True,False,Store of Value (PoW),Blue chip
844,Ethereum,Gemini 3.6 Flash,3,Ethereum,ETH,15000.0,currency,CHF,15000.0,prompt,,0.14999999999999997,reported,1,tokens-general-budget_risk_term|gemini-3.6-flash|20260824_1054|71,tokens-general-budget_risk_term,tokens-general-budget_risk_term#71,budget_risk_term,100000.0,risk-seeking,one to three years,,True,True,True,False,Smart-Contract L1,Blue chip
844,NEAR Protocol,Gemini 3.6 Flash,5,Near Protocol,NEAR,10000.0,currency,CHF,10000.0,prompt,,0.09999999999999998,reported,1,tokens-general-budget_risk_term|gemini-3.6-flash|20260824_1054|71,tokens-general-budget_risk_term,tokens-general-budget_risk_term#71,budget_risk_term,100000.0,risk-seeking,one to three years,,True,True,True,False,Smart-Contract L1,Large-cap alt
844,Pepe,Gemini 3.6 Flash,7,Pepe,PEPE,5000.0,currency,CHF,5000.0,prompt,,0.04999999999999999,reported,1,tokens-general-budget_risk_term|gemini-3.6-flash|20260824_1054|71,tokens-general-budget_risk_term,tokens-general-budget_risk_term#71,budget_risk_term,100000.0,risk-seeking,one to three years,,True,True,True,False,Meme,Meme
844,Render,Gemini 3.6 Flash,6,Render,RENDER,5000.0,currency,CHF,5000.0,prompt,,0.04999999999999999,reported,1,tokens-general-budget_risk_term|gemini-3.6-flash|20260824_1054|71,tokens-general-budget_risk_term,tokens-general-budget_risk_term#71,budget_risk_term,100000.0,risk-seeking,one to three years,,True,True,True,False,AI & Infrastructure,Small-cap alt
844,Solana,Gemini 3.6 Flash,1,Solana,SOL,30000.0,currency,CHF,30000.0,prompt,,0.29999999999999993,reported,1,tokens-general-budget_risk_term|gemini-3.6-flash|20260824_1054|71,tokens-general-budget_risk_term,tokens-general-budget_risk_term#71,budget_risk_term,100000.0,risk-seeking,one to three years,,True,True,True,False,Smart-Contract L1,Large-cap alt
844,Sui,Gemini 3.6 Flash,4,Sui,SUI,10000.0,currency,CHF,10000.0,prompt,,0.09999999999999998,reported,1,tokens-general-budget_risk_term|gemini-3.6-flash|20260824_1054|71,tokens-general-budget_risk_term,tokens-general-budget_risk_term#71,budget_risk_term,100000.0,risk-seeking,one to three years,,True,True,True,False,Smart-Contract L1,Large-cap alt
845,Bitcoin,Gemini 3.6 Flash,1,Bitcoin,BTC,50.0,currency,CHF,50.0,prompt,,0.5,reported,1,tokens-general-budget_term|gemini-3.6-flash|20260824_1054|2,tokens-general-budget_term,tokens-general-budget_term#2,budget_term,100.0,,one to three years,,True,False,True,False,Store of Value (PoW),Blue chip
845,Ethereum,Gemini 3.6 Flash,2,Ethereum,ETH,30.0,currency,CHF,30.0,prompt,,0.3,reported,1,tokens-general-budget_term|gemini-3.6-flash|20260824_1054|2,tokens-general-budget_term,tokens-general-budget_term#2,budget_term,100.0,,one to three years,,True,False,True,False,Smart-Contract L1,Blue chip
845,Solana,Gemini 3.6 Flash,3,Solana,SOL,20.0,currency,CHF,20.0,prompt,,0.2,reported,1,tokens-general-budget_term|gemini-3.6-flash|20260824_1054|2,tokens-general-budget_term,tokens-general-budget_term#2,budget_term,100.0,,one to three years,,True,False,True,False,Smart-Contract L1,Large-cap alt
846,Avalanche,Gemini 3.6 Flash,5,Avalanche,AVAX,1500.0,currency,CHF,1500.0,prompt,,0.05,reported,1,tokens-general-budget_term|gemini-3.6-flash|20260824_1054|14,tokens-general-budget_term,tokens-general-budget_term#14,budget_term,30000.0,,one to three years,,True,False,True,False,Smart-Contract L1,Large-cap alt
846,Bitcoin,Gemini 3.6 Flash,1,Bitcoin,BTC,13500.0,currency,CHF,13500.0,prompt,,0.45,reported,1,tokens-general-budget_term|gemini-3.6-flash|20260824_1054|14,tokens-general-budget_term,tokens-general-budget_term#14,budget_term,30000.0,,one to three years,,True,False,True,False,Store of Value (PoW),Blue chip
846,Chainlink,Gemini 3.6 Flash,4,Chainlink,LINK,1500.0,currency,CHF,1500.0,prompt,,0.05,reported,1,tokens-general-budget_term|gemini-3.6-flash|20260824_1054|14,tokens-general-budget_term,tokens-general-budget_term#14,budget_term,30000.0,,one to three years,,True,False,True,False,AI & Infrastructure,Small-cap alt
846,Ethereum,Gemini 3.6 Flash,2,Ethereum,ETH,9000.0,currency,CHF,9000.0,prompt,,0.3,reported,1,tokens-general-budget_term|gemini-3.6-flash|20260824_1054|14,tokens-general-budget_term,tokens-general-budget_term#14,budget_term,30000.0,,one to three years,,True,False,True,False,Smart-Contract L1,Blue chip
846,Solana,Gemini 3.6 Flash,3,Solana,SOL,4500.0,currency,CHF,4500.0,prompt,,0.15,reported,1,tokens-general-budget_term|gemini-3.6-flash|20260824_1054|14,tokens-general-budget_term,tokens-general-budget_term#14,budget_term,30000.0,,one to three years,,True,False,True,False,Smart-Contract L1,Large-cap alt
847,Bitcoin,Gemini 3.6 Flash,1,Bitcoin,BTC,18000.0,currency,CHF,18000.0,prompt,,0.45,reported,1,tokens-general-budget_term|gemini-3.6-flash|20260824_1054|17,tokens-general-budget_term,tokens-general-budget_term#17,budget_term,40000.0,,one to three years,,True,False,True,False,Store of Value (PoW),Blue chip
847,Chainlink,Gemini 3.6 Flash,4,Chainlink,LINK,4000.0,currency,CHF,4000.0,prompt,,0.1,reported,1,tokens-general-budget_term|gemini-3.6-flash|20260824_1054|17,tokens-general-budget_term,tokens-general-budget_term#17,budget_term,40000.0,,one to three years,,True,False,True,False,AI & Infrastructure,Small-cap alt
847,Ethereum,Gemini 3.6 Flash,2,Ethereum,ETH,12000.0,currency,CHF,12000.0,prompt,,0.3,reported,1,tokens-general-budget_term|gemini-3.6-flash|20260824_1054|17,tokens-general-budget_term,tokens-general-budget_term#17,budget_term,40000.0,,one to three years,,True,False,True,False,Smart-Contract L1,Blue chip
847,Solana,Gemini 3.6 Flash,3,Solana,SOL,6000.0,currency,CHF,6000.0,prompt,,0.15,reported,1,tokens-general-budget_term|gemini-3.6-flash|20260824_1054|17,tokens-general-budget_term,tokens-general-budget_term#17,budget_term,40000.0,,one to three years,,True,False,True,False,Smart-Contract L1,Large-cap alt
848,Avalanche,Gemini 3.6 Flash,5,Avalanche,AVAX,2000.0,currency,CHF,2000.0,prompt,,0.04999999999999999,reported,1,tokens-general-budget_term|gemini-3.6-flash|20260824_1054|18,tokens-general-budget_term,tokens-general-budget_term#18,budget_term,40000.0,,three to ten years,,True,False,True,False,Smart-Contract L1,Large-cap alt
848,Bitcoin,Gemini 3.6 Flash,1,Bitcoin,BTC,20000.0,currency,CHF,20000.0,prompt,,0.4999999999999999,reported,1,tokens-general-budget_term|gemini-3.6-flash|20260824_1054|18,tokens-general-budget_term,tokens-general-budget_term#18,budget_term,40000.0,,three to ten years,,True,False,True,False,Store of Value (PoW),Blue chip
848,Chainlink,Gemini 3.6 Flash,4,Chainlink,LINK,2000.0,currency,CHF,2000.0,prompt,,0.04999999999999999,reported,1,tokens-general-budget_term|gemini-3.6-flash|20260824_1054|18,tokens-general-budget_term,tokens-general-budget_term#18,budget_term,40000.0,,three to ten years,,True,False,True,False,AI & Infrastructure,Small-cap alt
848,Ethereum,Gemini 3.6 Flash,2,Ethereum,ETH,12000.0,currency,CHF,12000.0,prompt,,0.29999999999999993,reported,1,tokens-general-budget_term|gemini-3.6-flash|20260824_1054|18,tokens-general-budget_term,tokens-general-budget_term#18,budget_term,40000.0,,three to ten years,,True,False,True,False,Smart-Contract L1,Blue chip
848,Solana,Gemini 3.6 Flash,3,Solana,SOL,4000.0,currency,CHF,4000.0,prompt,,0.09999999999999998,reported,1,tokens-general-budget_term|gemini-3.6-flash|20260824_1054|18,tokens-general-budget_term,tokens-general-budget_term#18,budget_term,40000.0,,three to ten years,,True,False,True,False,Smart-Contract L1,Large-cap alt
849,Bitcoin,Gemini 3.6 Flash,1,Bitcoin,BTC,22500.0,currency,CHF,22500.0,prompt,,0.45,reported,1,tokens-general-budget_term|gemini-3.6-flash|20260824_1054|19,tokens-general-budget_term,tokens-general-budget_term#19,budget_term,50000.0,,less than one year,,True,False,True,False,Store of Value (PoW),Blue chip
849,Ethereum,Gemini 3.6 Flash,2,Ethereum,ETH,15000.0,currency,CHF,15000.0,prompt,,0.3,reported,1,tokens-general-budget_term|gemini-3.6-flash|20260824_1054|19,tokens-general-budget_term,tokens-general-budget_term#19,budget_term,50000.0,,less than one year,,True,False,True,False,Smart-Contract L1,Blue chip
849,Solana,Gemini 3.6 Flash,3,Solana,SOL,7500.0,currency,CHF,7500.0,prompt,,0.15,reported,1,tokens-general-budget_term|gemini-3.6-flash|20260824_1054|19,tokens-general-budget_term,tokens-general-budget_term#19,budget_term,50000.0,,less than one year,,True,False,True,False,Smart-Contract L1,Large-cap alt
849,USD Coin,Gemini 3.6 Flash,4,USD Coin,USDC,5000.0,currency,CHF,5000.0,prompt,,0.1,reported,1,tokens-general-budget_term|gemini-3.6-flash|20260824_1054|19,tokens-general-budget_term,tokens-general-budget_term#19,budget_term,50000.0,,less than one year,,True,False,True,False,Stablecoin,Stable
850,Bitcoin,Gemini 3.6 Flash,1,Bitcoin,BTC,5000.0,currency,CHF,5000.0,prompt,,0.5,reported,1,tokens-general-budget_term|gemini-3.6-flash|20260824_1054|7,tokens-general-budget_term,tokens-general-budget_term#7,budget_term,10000.0,,less than one year,,True,False,True,False,Store of Value (PoW),Blue chip
850,Ethereum,Gemini 3.6 Flash,2,Ethereum,ETH,3000.0,currency,CHF,3000.0,prompt,,0.3,reported,1,tokens-general-budget_term|gemini-3.6-flash|20260824_1054|7,tokens-general-budget_term,tokens-general-budget_term#7,budget_term,10000.0,,less than one year,,True,False,True,False,Smart-Contract L1,Blue chip
850,Solana,Gemini 3.6 Flash,4,Solana,SOL,1000.0,currency,CHF,1000.0,prompt,,0.1,reported,1,tokens-general-budget_term|gemini-3.6-flash|20260824_1054|7,tokens-general-budget_term,tokens-general-budget_term#7,budget_term,10000.0,,less than one year,,True,False,True,False,Smart-Contract L1,Large-cap alt
850,USD Coin,Gemini 3.6 Flash,3,USD Coin,USDC,1000.0,currency,CHF,1000.0,prompt,,0.1,reported,1,tokens-general-budget_term|gemini-3.6-flash|20260824_1054|7,tokens-general-budget_term,tokens-general-budget_term#7,budget_term,10000.0,,less than one year,,True,False,True,False,Stablecoin,Stable
851,Avalanche,Gemini 3.6 Flash,5,Avalanche,AVAX,2000.0,currency,CHF,2000.0,prompt,,0.039999999999999994,reported,1,tokens-general-budget_term|gemini-3.6-flash|20260824_1054|21,tokens-general-budget_term,tokens-general-budget_term#21,budget_term,50000.0,,three to ten years,,True,False,True,False,Smart-Contract L1,Large-cap alt
851,Bitcoin,Gemini 3.6 Flash,1,Bitcoin,BTC,25000.0,currency,CHF,25000.0,prompt,,0.4999999999999999,reported,1,tokens-general-budget_term|gemini-3.6-flash|20260824_1054|21,tokens-general-budget_term,tokens-general-budget_term#21,budget_term,50000.0,,three to ten years,,True,False,True,False,Store of Value (PoW),Blue chip
851,Chainlink,Gemini 3.6 Flash,4,Chainlink,LINK,3000.0,currency,CHF,3000.0,prompt,,0.059999999999999984,reported,1,tokens-general-budget_term|gemini-3.6-flash|20260824_1054|21,tokens-general-budget_term,tokens-general-budget_term#21,budget_term,50000.0,,three to ten years,,True,False,True,False,AI & Infrastructure,Small-cap alt
851,Ethereum,Gemini 3.6 Flash,2,Ethereum,ETH,15000.0,currency,CHF,15000.0,prompt,,0.29999999999999993,reported,1,tokens-general-budget_term|gemini-3.6-flash|20260824_1054|21,tokens-general-budget_term,tokens-general-budget_term#21,budget_term,50000.0,,three to ten years,,True,False,True,False,Smart-Contract L1,Blue chip
851,Solana,Gemini 3.6 Flash,3,Solana,SOL,5000.0,currency,CHF,5000.0,prompt,,0.09999999999999998,reported,1,tokens-general-budget_term|gemini-3.6-flash|20260824_1054|21,tokens-general-budget_term,tokens-general-budget_term#21,budget_term,50000.0,,three to ten years,,True,False,True,False,Smart-Contract L1,Large-cap alt
852,Avalanche,Gemini 3.6 Flash,5,Avalanche,AVAX,2500.0,currency,CHF,2500.0,prompt,,0.04999999999999999,reported,1,tokens-general-budget_term|gemini-3.6-flash|20260824_1054|20,tokens-general-budget_term,tokens-general-budget_term#20,budget_term,50000.0,,one to three years,,True,False,True,False,Smart-Contract L1,Large-cap alt
